command,hrefs
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BIZ+ACTIV+PROIECT+.-D.&jud=0'",['/biz-activ-proiect-srl-40312893/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MUNCHIES+ALE&jud=0'",['/munchies-ale-srl-39367437/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=AVANTAJ+CONSTRUCTII+SERVICE+.&jud=0'",['/avantaj-constructii-service-srl-39316522/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CONFORT+ACCELERATE++D&jud=0'",['/confort-accelerate-srl-37950557/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=ANDREY+INTERPROF&jud=0'",['/andrey-interprof-srl-39351546/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SAIAN+CARN&jud=0'",['/saian-carn-srl-38988681/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=NEO+GARDEN+FRUKT&jud=0'",['/neo-garden-frukt-srl-38980076/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=LA+CASA+VLAD&jud=0'",['/la-casa-vlad-srl-39489701/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MOBILA+CU+SUFLET+.&jud=0'",['/mobila-cu-suflet-srl-40150600/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=JIVRAJ+ANT&jud=0'",['/jivraj-ant-srl-40148716/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SUCCESS+FOR+MEN&jud=0'",['/success-for-men-srl-37971843/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=PRO+PAN+ARTISTRY+.&jud=0'",['/pro-pan-artistry-srl-39246192/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=LEMPESWALD&jud=0'",['/lempeswald-srl-39814853/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=FOREST+GREEN+TOP&jud=0'",['/forest-green-top-srl-40305985/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=HIDRAULIC+RCV+.&jud=0'",['/hidraulic-rcv-srl-39595435/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=DERMAESSENCE&jud=0'",['/dermaessence-srl-37941494/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=TUMAM+CLA&jud=0'",['/tumam-cla-srl-40144781/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=GT+JURAMO&jud=0'","['/gt-juramo-srl-40144803/', '/gt-juramo-two-srl-44203228/', '/gt-juramo-three-srl-45772108/']"
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BOIERASUL+CAT+.&jud=0'",['/boierasul-cat-srl-39189348/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=COD+PAINT&jud=0'",['/cod-paint-srl-39814926/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Neverdown+Gym&jud=0'",['/neverdown-gym-srl-39374205/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MORAMAR+DEL+SOL&jud=0'",['/moramar-del-sol-srl-39840763/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=J&R+ALSO+PROD&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SWEET+MINI+PROD&jud=0'",['/sweet-mini-prod-srl-40120286/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BRX+PICTURES+FOR+YOU&jud=0'",['/brx-pictures-for-you-srl-40313120/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Studio+Danielle+Royal+.&jud=0'",['/studio-danielle-royal-srl-40334760/']
